Gene_Symbol,WT56_8am_Female_Aged,WT2_8am_Male_Aged,WT55_12pm_Female_Aged,WT5_12pm_Male_Aged,WT54_4pm_Female_Aged,WT6_4pm_Female_Aged,WT53_8pm_Male_Aged,WT51_12am_Male_Aged,WT42_12am_Female_Aged,WT49_4am_Female_Aged,WT43_4am_Female_Aged
Gm37982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37983,3.0,3.0,4.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,3.0
Gm37984,29.0,25.0,16.0,23.0,23.0,13.0,19.0,28.0,15.0,25.0,20.0
Gm37985,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0
Gm37986,11.0,15.0,9.0,9.0,10.0,4.0,11.0,12.0,4.0,9.0,3.0
Gm37987,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37988,13.46,8.13,0.0,0.0,0.0,0.0,0.0,0.0,1.92,1.72,0.0
Gm37989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37993,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,2.71,0.0
Gm37994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37995,16.0,15.0,19.0,20.0,14.0,8.0,14.0,10.0,13.0,9.0,16.0
Gm37996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37999,95.0,110.0,106.0,112.0,147.0,69.0,76.0,100.0,81.0,98.0,74.0
Gm3800,1.0,3.0,6.0,3.23,7.0,3.0,2.0,3.0,1.0,4.0,4.01
Gm38000,0.0,0.0,0.0,10.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0
Gm38001,1.0,11.0,0.0,1.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0
Gm38002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38005,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Gm38006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38007,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0
Gm38008,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
Gm38009,24.0,9.0,4.0,11.0,20.0,17.0,12.0,28.0,11.0,20.0,9.0
Gm38010,6.0,6.0,4.0,1.0,6.0,2.0,0.0,5.0,2.0,0.0,0.0
Gm38011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38012,1.0,4.0,6.0,4.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0
Gm38013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38014,17.0,33.0,34.0,26.0,33.0,30.0,37.0,37.0,32.0,25.0,6.0
Gm38015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38020,365.88,334.38,357.84,311.22,507.6,347.64,301.93,294.58,358.22,352.69,170.08
Gm38021,36.0,56.0,27.0,46.0,44.0,35.0,39.0,27.0,39.0,42.0,19.0
Gm38022,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm38024,0.0,6.0,0.0,0.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0
Gm38025,11.27,13.12,4.02,5.32,1.53,14.36,2.83,10.03,3.73,3.91,9.51
Gm38026,0.0,1.0,3.0,0.0,0.0,10.0,1.0,1.0,3.0,4.0,1.0
Gm38027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38029,4.0,21.0,9.0,23.0,11.0,10.0,14.0,12.0,9.0,15.0,4.0
Gm38030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38031,7.0,5.0,6.0,10.0,3.0,7.0,10.0,13.0,10.0,13.0,1.0
Gm38032,9.0,3.0,3.0,6.0,6.0,1.0,7.0,3.0,7.0,10.0,3.0
Gm38033,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0
Gm38034,10.0,18.0,11.0,11.0,24.0,10.0,12.0,17.0,17.0,12.0,8.0
Gm38035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38036,28.0,51.0,32.0,35.0,34.0,15.0,28.0,27.0,39.0,30.0,8.0
Gm38037,18.0,7.67,15.29,15.7,9.0,15.36,3.05,3.0,9.25,1.01,0.0
Gm38038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38039,102.82,88.45,89.62,156.22,109.97,113.86,68.56,108.04,118.88,91.61,110.16
Gm38040,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38041,0.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0
Gm38042,43.0,19.0,24.0,14.0,22.0,28.0,20.0,20.0,21.0,27.0,18.0
Gm38043,47.0,57.0,45.0,65.0,70.0,40.0,58.0,53.0,92.0,56.0,28.0
Gm38044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Gm38047,1.0,0.0,0.0,2.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0
Gm38049,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
Gm38050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38055,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,10.0,0.0
Gm38056,741.39,522.47,561.27,890.79,605.48,932.78,560.71,574.86,727.31,725.64,554.62
Gm38057,24.0,33.0,11.0,33.0,40.0,27.0,17.0,20.0,30.0,12.0,23.0
Gm38058,0.0,0.0,0.0,2.0,3.13,0.0,0.0,1.0,0.0,1.02,1.0
Gm38059,0.0,6.0,1.0,3.0,1.0,11.0,0.0,2.0,5.0,4.0,0.0
Gm38060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38062,28.0,35.0,14.0,28.0,18.0,19.0,27.0,20.0,15.0,30.0,16.0
Gm38063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38065,1.0,2.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0
Gm38066,0.0,3.0,8.0,0.0,10.0,4.0,1.0,0.0,2.0,1.0,0.0
Gm38067,5.0,8.0,2.0,4.0,14.0,5.0,4.0,0.0,2.0,14.0,4.0
Gm38068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38069,31.0,53.0,49.0,40.0,54.0,23.0,29.0,40.0,39.0,18.0,18.0
Gm3807,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0
Gm38070,2.0,20.0,3.0,9.0,6.0,3.0,10.0,1.0,2.0,5.0,2.0
Gm38071,31.24,24.08,9.88,32.69,12.13,29.26,35.78,28.32,39.77,17.77,16.88
Gm38072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38073,273.0,285.0,251.0,262.0,291.0,278.0,277.0,211.0,212.0,217.0,126.0
Gm38074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38075,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
Gm38076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38077,59.1,100.0,53.0,94.0,79.06,89.48,70.0,74.0,46.0,49.0,51.09
Gm38078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38079,16.0,4.0,12.0,22.0,9.0,24.0,14.0,19.0,14.0,11.0,17.0
Gm38080,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38081,1.0,0.0,3.0,0.0,3.0,2.0,3.0,1.0,2.0,2.0,0.0
Gm38082,35.0,42.0,24.0,29.0,46.0,49.0,37.0,25.0,43.0,28.0,10.0
Gm38083,8.0,11.0,11.0,9.0,8.0,17.0,7.0,7.0,14.0,9.0,8.0
Gm38084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38085,50.0,55.0,62.0,84.0,59.0,38.0,80.0,42.0,80.0,33.0,21.0
Gm38086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm3809,2.18,0.0,4.04,10.99,3.41,8.51,1.08,1.02,4.65,5.49,8.94
Gm38090,2.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0
Gm38091,12.0,1.0,9.0,3.0,4.0,8.0,11.0,4.0,8.0,5.0,5.0
Gm38092,1.35,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
Gm38093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38095,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Gm38096,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Gm38097,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
Gm38098,4.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0
Gm38099,9.0,6.0,14.0,5.0,14.0,13.0,16.0,12.0,8.0,8.0,7.0
Gm381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm3810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38100,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Gm38101,9.0,5.0,1.0,6.0,6.0,16.0,2.0,15.0,10.0,10.0,5.0
Gm38102,12.53,36.0,18.0,29.0,18.0,41.02,18.0,16.0,13.0,9.0,9.0
Gm38103,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
Gm38104,53.0,34.0,27.0,23.0,51.0,12.0,26.0,37.0,27.0,34.0,14.0
Gm38105,0.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0
Gm38106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38109,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm38110,1.0,1.0,2.0,2.0,0.0,3.0,4.0,2.0,2.0,3.73,2.44
Gm38111,5.0,6.0,9.0,2.0,5.0,5.0,7.0,4.0,7.0,3.0,2.0
Gm38113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38114,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
Gm38115,44.0,58.0,51.0,54.0,77.0,38.0,54.0,84.0,32.0,40.0,28.0
Gm38116,42.0,46.0,30.0,28.0,58.0,23.0,40.0,37.0,36.0,36.0,12.0
Gm38117,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Gm38118,5.0,4.0,5.0,1.0,2.0,8.0,3.0,5.0,6.0,2.0,1.0
Gm38119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38120,42.0,61.0,25.0,32.0,34.0,20.0,27.0,39.0,21.0,22.0,19.0
Gm38121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38123,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0
Gm38124,18.0,17.0,26.0,21.0,26.0,43.0,27.0,31.0,25.0,28.0,12.0
Gm38125,19.0,14.0,9.0,25.0,12.0,1.0,18.0,8.0,22.0,14.0,4.0
Gm38126,57.0,44.0,37.0,50.0,69.0,44.0,57.0,31.0,42.0,20.0,36.0
Gm38127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38130,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Gm38131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38134,3.0,0.0,0.0,5.0,3.0,1.0,4.0,8.0,4.0,3.0,0.0
Gm38135,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
Gm38136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38137,25.0,0.0,17.0,13.0,13.0,13.0,16.0,5.0,18.0,9.0,18.0
Gm38138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38139,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gm38140,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0
Gm38141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38142,114.0,132.0,84.0,111.0,206.0,93.0,91.0,134.0,105.0,91.0,66.0
Gm38143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38144,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38146,3.0,1.0,5.0,6.0,12.0,11.0,5.0,9.0,3.0,5.0,6.0
Gm38147,2.0,1.0,5.0,0.0,1.0,5.0,3.0,3.0,0.0,0.0,0.0
Gm38148,12.0,15.0,14.0,13.0,9.0,6.0,13.0,7.0,12.0,13.0,5.0
Gm38149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm3815,7.64,7.46,7.47,4.59,7.87,14.28,5.31,10.4,12.42,12.43,0.0
Gm38150,4.0,3.0,3.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0
Gm38151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38152,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38155,4.0,15.0,5.0,4.0,4.0,9.0,7.0,4.0,7.0,8.0,4.0
Gm38156,3.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,1.0,3.0
Gm38157,38.0,63.0,41.0,63.0,70.0,26.0,73.0,48.0,36.0,61.0,39.0
Gm38158,9.0,80.0,62.0,183.0,44.0,150.0,33.0,17.0,29.0,40.0,14.0
Gm38159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm3816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38160,3.11,11.43,3.11,3.14,8.27,1.05,6.25,1.01,2.08,7.15,0.0
Gm38161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38162,71.81,108.3,65.08,54.0,81.26,62.0,66.35,56.05,61.0,41.05,28.38
Gm38163,0.0,0.0,2.0,0.0,2.0,2.0,6.0,0.0,1.0,0.0,0.0
Gm38164,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0
Gm38165,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
Gm38166,0.0,1.2,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38167,0.0,7.0,0.0,0.0,4.0,9.0,1.0,2.0,0.0,0.0,0.0
Gm38168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38169,1.0,2.0,1.0,0.0,2.0,2.0,1.0,9.0,3.0,1.0,0.0
Gm38170,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38171,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
Gm38172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38173,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
Gm38174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38177,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0
Gm38178,34.0,68.0,42.0,55.0,55.0,38.0,41.0,32.0,51.0,31.0,40.0
Gm38180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38182,0.0,0.0,0.0,0.0,1.25,6.29,0.0,5.87,0.0,1.3,3.12
Gm38183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38186,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Gm38187,24.0,41.0,30.0,23.0,28.0,26.0,37.0,32.0,27.0,10.0,14.0
Gm38188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38190,53.0,70.0,64.0,64.0,91.82,66.0,83.0,60.0,93.0,73.0,29.0
Gm38191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38192,38.0,29.0,22.0,33.0,46.0,31.0,23.0,24.0,18.0,39.0,12.0
Gm38194,4.0,5.0,0.0,0.0,5.0,1.07,0.0,2.0,1.0,2.0,0.0
Gm38195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38197,17.0,12.0,11.0,11.0,8.0,4.0,6.0,8.0,7.0,1.0,14.0
Gm38198,21.0,25.0,10.0,25.0,13.0,34.0,8.0,24.0,24.0,30.0,8.0
Gm38199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38200,20.0,23.0,14.0,25.0,30.0,15.0,38.0,23.0,18.0,15.0,4.0
Gm38201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38211,4.0,4.0,2.0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,1.0
Gm38212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38214,32.0,25.0,55.0,42.0,49.0,34.75,51.0,50.0,35.0,39.29,42.0
Gm38215,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38217,3.0,4.0,3.0,5.0,4.0,6.0,9.0,1.0,2.0,2.0,1.0
Gm38218,10.0,3.0,2.0,13.0,6.0,8.0,6.0,8.0,0.0,0.0,1.0
Gm3822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38220,4.0,19.0,14.0,4.0,12.0,3.0,14.0,5.0,3.0,15.0,4.0
Gm38221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38223,11.0,6.0,6.0,5.0,4.0,3.0,8.0,2.0,2.0,8.0,0.0
Gm38224,7.0,12.0,6.0,6.0,2.0,2.0,11.0,8.0,3.0,7.0,0.0
Gm38225,0.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0.0,0.0
Gm38226,1.0,1.0,1.0,4.0,3.0,5.23,2.26,3.0,2.0,4.0,2.49
Gm38227,19.0,15.0,22.0,16.0,19.0,24.0,13.0,19.0,17.0,18.0,6.0
Gm38228,20.0,31.0,36.0,33.0,32.0,9.0,25.0,39.0,19.0,36.0,8.0
Gm38229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Gm38231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Gm38235,17.0,17.0,18.0,18.0,15.0,13.0,18.0,24.0,23.0,29.0,10.0
Gm38236,0.0,2.0,1.0,9.0,16.0,7.0,5.0,7.0,2.0,4.0,4.0
Gm38237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38240,16.0,3.0,3.0,2.0,9.0,14.0,6.0,14.0,5.0,7.0,11.0
Gm38241,3.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0
Gm38242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38243,66.0,53.0,61.0,45.0,81.0,36.0,50.0,73.0,28.0,63.0,29.0
Gm38244,0.0,5.0,2.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,4.0
Gm38245,35.0,31.0,31.0,20.0,38.0,19.0,30.0,19.0,17.0,27.0,28.0
Gm38246,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
Gm38247,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Gm38248,39.0,38.0,27.0,19.01,41.0,21.0,24.0,21.0,10.0,18.0,17.0
Gm38249,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
Gm38250,45.0,22.0,56.0,47.0,41.0,40.0,36.0,73.0,34.0,33.0,25.0
Gm38251,10.0,9.0,4.0,15.0,7.0,7.0,6.0,2.0,14.0,16.0,7.0
Gm38252,4.0,6.0,0.0,4.0,12.0,5.0,4.0,9.0,2.0,9.0,3.0
Gm38253,17.1,21.72,4.56,11.32,8.3,5.22,5.39,8.69,12.25,17.82,1.26
Gm38254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Gm38255,1.0,4.0,7.0,4.0,5.0,2.0,7.0,5.0,7.0,4.0,6.0
Gm38256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38257,5.0,7.0,0.0,10.0,1.0,4.0,2.0,5.0,1.0,4.0,0.0
Gm38258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38259,6.0,10.0,7.0,13.0,14.0,2.0,4.0,9.0,13.0,9.0,3.0
Gm38260,76.0,99.0,96.0,73.0,88.0,55.0,82.0,95.0,102.0,103.0,46.0
Gm38261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38262,3.0,6.0,7.0,4.0,5.0,7.0,12.0,5.0,5.0,10.0,3.0
Gm38263,32.0,26.0,36.0,34.0,48.0,34.0,24.0,32.0,59.0,35.0,15.0
Gm38264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
